"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2019', 'Quantity')","('Feb 2019', 'FOB (Baht)')","('Jan - Feb 2019', 'Quantity')","('Jan - Feb 2019', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,150,164100
CN,CHINA,53000,995842,73000,2148943
IN,INDIA,166,105568,414,268734
LA,LAO PDR,1,1800,3,2475
MY,MALAYSIA,54828,2856742,122198,6474590
TW,"TAIWAN, PROVINCE OF CHINA",2500,157400,3500,222274
SUM,SUM,110495,4117352,199265,9281116
