"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2015', 'Quantity')","('Jul 2015', 'FOB (Baht)')","('Jan - Jul 2015', 'Quantity')","('Jan - Jul 2015', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,10000,895630
CN,CHINA,34825,3279794,276345,28531359
IN,INDIA,473210,39056957,2012085,155502868
ID,INDONESIA,46000,3545643,287500,22086797
JP,JAPAN,100,2655,5875,417192
KR,"KOREA,REPUBLIC OF",0,0,3650,507152
MY,MALAYSIA,59000,5711398,174950,16507959
PH,PHILIPPINES,5350,380934,58225,4974446
SUM,SUM,618485,51977381,2828630,229423403
