"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'FOB (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'FOB (Baht)')"
AR,ARGENTINA,103000,7740064,103000,7740064
CN,CHINA,325,43236,325,43236
ID,INDONESIA,36400,2433445,36400,2433445
JP,JAPAN,9044,947277,9044,947277
PK,PAKISTAN,2500,290059,2500,290059
TW,"TAIWAN, PROVINCE OF CHINA",238,82568,238,82568
VN,VIETNAM,59025,3881702,59025,3881702
SUM,SUM,210532,15418351,210532,15418351
