"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'FOB (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'FOB (Baht)')"
CN,CHINA,460,45358,460,45358
ET,ETHIOPIA,32000,884457,32000,884457
HK,HONG KONG,2060,124562,2060,124562
IN,INDIA,500,59953,500,59953
ID,INDONESIA,40,10876,40,10876
SUM,SUM,35060,1125206,35060,1125206
