"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Aug 2017', 'Quantity')","('Aug 2017', 'FOB (Baht)')","('Jan - Aug 2017', 'Quantity')","('Jan - Aug 2017', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,200,14396
KH,CAMBODIA,0,0,500,26500
CN,CHINA,200,42050,1200,198738
JP,JAPAN,3,44,39603,3834632
KR,"KOREA,REPUBLIC OF",0,0,140,13107
LA,LAO PDR,0,0,9500,447649
TW,"TAIWAN, PROVINCE OF CHINA",0,0,20000,1588286
VN,VIETNAM,0,0,1100,103206
SUM,SUM,203,42094,72243,6226514
