"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'FOB (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'FOB (Baht)')"
BH,BAHRAIN,51000,1871518,51000,1871518
CN,CHINA,174000,4619100,216250,5736626
IN,INDIA,82,49882,82,49882
MY,MALAYSIA,0,0,25600,763034
MM,MYANMAR,0,0,36000,954478
ZA,SOUTH AFRICA,44000,1212400,44000,1212400
AE,UNITED ARAB EMIRATES,51000,1829512,51000,1829512
SUM,SUM,320082,9582412,423932,12417450
