"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2017', 'Quantity')","('Dec 2017', 'FOB (Baht)')","('Jan - Dec 2017', 'Quantity')","('Jan - Dec 2017', 'FOB (Baht)')"
IN,INDIA,7000,859235,33900,4077522
JP,JAPAN,240,106013,1802,1133146
MM,MYANMAR,1,5,5201,172005
SUM,SUM,7241,965253,40903,5382673
