"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2017', 'Quantity')","('Mar 2017', 'FOB (Baht)')","('Jan - Mar 2017', 'Quantity')","('Jan - Mar 2017', 'FOB (Baht)')"
KH,CAMBODIA,500,26500,500,26500
CN,CHINA,1000,156347,1000,156347
KR,"KOREA,REPUBLIC OF",50,4425,90,8482
SUM,SUM,1550,187272,1590,191329
