"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Dec 2020', 'Quantity')","('Dec 2020', 'FOB (Baht)')","('Jan - Dec 2020', 'Quantity')","('Jan - Dec 2020', 'FOB (Baht)')"
IN,INDIA,0,0,17000,1946183
JP,JAPAN,0,0,3435,2128136
MM,MYANMAR,8400,72000,109275,1787650
SG,SINGAPORE,0,0,180,52418
SD,SUDAN,0,0,24000,1446307
VN,VIETNAM,0,0,50,15262
SUM,SUM,8400,72000,153940,7375956
