"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'FOB (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'FOB (Baht)')"
AU,AUSTRALIA,5000,263618,5000,263618
CN,CHINA,4150,417671,4150,417671
IN,INDIA,500,201404,500,201404
MY,MALAYSIA,200,11059,200,11059
ES,SPAIN,300,30882,300,30882
SUM,SUM,10150,924634,10150,924634
