"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
AU,AUSTRALIA,16000,2188750,16000,2188750
CN,CHINA,249000,1490758,249000,1490758
IN,INDIA,29018,658272,29018,658272
JP,JAPAN,32000,1184285,32000,1184285
LK,SRI LANKA,25,8277,25,8277
SUM,SUM,326043,5530342,326043,5530342
