"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2021', 'Quantity')","('Oct 2021', 'FOB (Baht)')","('Jan - Oct 2021', 'Quantity')","('Jan - Oct 2021', 'FOB (Baht)')"
KH,CAMBODIA,68,16080,68,16080
DE,GERMANY,0,0,0,215
IN,INDIA,0,0,1000,43604
JP,JAPAN,300,3523,1520,925205
KR,"KOREA,REPUBLIC OF",14,8800,159,82427
MM,MYANMAR,12000,288000,75380,2297600
SG,SINGAPORE,0,0,360,72670
VN,VIETNAM,0,0,50,13922
SUM,SUM,12382,316403,78537,3451723
