"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'FOB (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'FOB (Baht)')"
ID,INDONESIA,339600,14865811,339600,14865811
JP,JAPAN,500,71109,500,71109
MY,MALAYSIA,20000,1560283,20000,1560283
SUM,SUM,360100,16497203,360100,16497203
