"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'FOB (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'FOB (Baht)')"
IN,INDIA,0,0,50,5486
ID,INDONESIA,55400,4156492,146291,10730109
JP,JAPAN,100,17666,400,65004
MY,MALAYSIA,14000,1004782,42000,2993193
ZA,SOUTH AFRICA,3000,272400,3000,272400
TW,"TAIWAN, PROVINCE OF CHINA",0,0,300,1936
VN,VIETNAM,400,167354,400,167354
SUM,SUM,72900,5618694,192441,14235482
