"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'FOB (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'FOB (Baht)')"
BD,BANGLADESH,14000,724417,14000,724417
CN,CHINA,1068978,6129630,1068978,6129630
IN,INDIA,82500,2920809,82500,2920809
KR,"KOREA,REPUBLIC OF",139703,930947,139703,930947
MM,MYANMAR,135,296100,135,296100
SG,SINGAPORE,1,2043,1,2043
SUM,SUM,1305317,11003946,1305317,11003946
