"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'FOB (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'FOB (Baht)')"
AU,AUSTRALIA,11000,1064198,11000,1064198
CN,CHINA,153350,3382454,153350,3382454
IN,INDIA,6500,982416,6500,982416
ID,INDONESIA,102100,4552189,102100,4552189
PK,PAKISTAN,2450,224322,2450,224322
VN,VIETNAM,1300,76986,1300,76986
SUM,SUM,276700,10282565,276700,10282565
