"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2013', 'Quantity')","('Nov 2013', 'FOB (Baht)')","('Jan - Nov 2013', 'Quantity')","('Jan - Nov 2013', 'FOB (Baht)')"
CN,CHINA,0,0,2575,203882
IN,INDIA,12000,993968,25800,2254844
JP,JAPAN,475,29245,23973,2153821
KR,"KOREA,REPUBLIC OF",0,0,25,2998
PH,PHILIPPINES,57550,6090944,351850,28156010
SUM,SUM,70025,7114157,404223,32771555
