"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jul 2018', 'Quantity')","('Jul 2018', 'FOB (Baht)')","('Jan - Jul 2018', 'Quantity')","('Jan - Jul 2018', 'FOB (Baht)')"
IN,INDIA,2000,245236,35450,4249521
JP,JAPAN,0,0,1029,558147
MM,MYANMAR,14750,452000,41750,857000
PH,PHILIPPINES,0,0,45,16
SUM,SUM,16750,697236,78274,5664684
