"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'FOB (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'FOB (Baht)')"
IN,INDIA,0,0,12000,1357672
JP,JAPAN,240,215739,620,404783
MM,MYANMAR,3000,180000,12000,367500
SG,SINGAPORE,180,52418,180,52418
SUM,SUM,3420,448157,24800,2182373
