"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
CN,CHINA,39000,1873726,39000,1873726
IN,INDIA,9580,1093662,9580,1093662
ID,INDONESIA,12300,1265194,12300,1265194
JP,JAPAN,125,1322,125,1322
MY,MALAYSIA,8050,633759,8050,633759
MM,MYANMAR,300,37224,300,37224
LK,SRI LANKA,11,32,11,32
VN,VIETNAM,500,39783,500,39783
SUM,SUM,69866,4944702,69866,4944702
