"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
KR,"KOREA,REPUBLIC OF",145,73627,145,73627
MM,MYANMAR,23500,445000,23500,445000
SUM,SUM,23645,518627,23645,518627
