"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2014', 'Quantity')","('Sept 2014', 'FOB (Baht)')","('Jan - Sept 2014', 'Quantity')","('Jan - Sept 2014', 'FOB (Baht)')"
BN,BRUNEI DARUSSALAM,0,0,12,18600
JP,JAPAN,0,0,920,474988
MM,MYANMAR,1050,21000,1050,21000
SG,SINGAPORE,0,0,152,10559
TW,"TAIWAN, PROVINCE OF CHINA",150,4751,150,4751
AE,UNITED ARAB EMIRATES,0,0,18,11800
SUM,SUM,1200,25751,2302,541698
