"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
IN,INDIA,1300,55794,1300,55794
PH,PHILIPPINES,17600,916976,17600,916976
SUM,SUM,18900,972770,18900,972770
