"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2013', 'Quantity')","('Sept 2013', 'FOB (Baht)')","('Jan - Sept 2013', 'Quantity')","('Jan - Sept 2013', 'FOB (Baht)')"
CN,CHINA,1125,95526,2550,201712
IN,INDIA,100,6274,200,12424
JP,JAPAN,7650,842916,22398,2043724
KR,"KOREA,REPUBLIC OF",0,0,25,2998
PH,PHILIPPINES,43500,3455877,288000,21330931
SUM,SUM,52375,4400593,313173,23591789
