"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2023', 'Quantity')","('Mar 2023', 'FOB (Baht)')","('Jan - Mar 2023', 'Quantity')","('Jan - Mar 2023', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,618,222645
JP,JAPAN,0,0,340,198582
MM,MYANMAR,6000,150000,21000,525000
SUM,SUM,6000,150000,21958,946227
