"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2013', 'Quantity')","('Mar 2013', 'FOB (Baht)')","('Jan - Mar 2013', 'Quantity')","('Jan - Mar 2013', 'FOB (Baht)')"
CN,CHINA,0,0,550,32690
PH,PHILIPPINES,59500,4204058,107500,7608779
SUM,SUM,59500,4204058,108050,7641469
