"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2015', 'Quantity')","('Feb 2015', 'FOB (Baht)')","('Jan - Feb 2015', 'Quantity')","('Jan - Feb 2015', 'FOB (Baht)')"
PH,PHILIPPINES,1200,122482,1200,122482
VN,VIETNAM,10500,615114,10500,615114
SUM,SUM,11700,737596,11700,737596
