"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'FOB (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'FOB (Baht)')"
ID,INDONESIA,269000,14354766,269000,14354766
JP,JAPAN,450,20250,450,20250
MY,MALAYSIA,1000,129264,1000,129264
PK,PAKISTAN,9775,1007328,9775,1007328
ZA,SOUTH AFRICA,14,100,14,100
TW,"TAIWAN, PROVINCE OF CHINA",175,32382,175,32382
SUM,SUM,280414,15544090,280414,15544090
