"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'FOB (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'FOB (Baht)')"
KH,CAMBODIA,255000,11003631,255000,11003631
ID,INDONESIA,17000,872696,17000,872696
KR,"KOREA,REPUBLIC OF",50,3037,50,3037
SUM,SUM,272050,11879364,272050,11879364
