"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'FOB (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'FOB (Baht)')"
CN,CHINA,1550,762801,1550,762801
IN,INDIA,248,150580,248,150580
ZA,SOUTH AFRICA,20000,610550,20000,610550
SUM,SUM,21798,1523931,21798,1523931
