"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'FOB (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'FOB (Baht)')"
CN,CHINA,14,14367,14,14367
ID,INDONESIA,17000,1017088,17000,1017088
NZ,NEW ZEALAND,12400,386367,12400,386367
SUM,SUM,29414,1417822,29414,1417822
