"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
HK,HONG KONG,3000,168059,3000,168059
IN,INDIA,8000,796659,8000,796659
ID,INDONESIA,12000,1424218,12000,1424218
KR,"KOREA,REPUBLIC OF",17000,1864395,17000,1864395
PK,PAKISTAN,7200,383339,7200,383339
PH,PHILIPPINES,15275,902774,15275,902774
VN,VIETNAM,37000,1844376,37000,1844376
SUM,SUM,99475,7383820,99475,7383820
