"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'FOB (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'FOB (Baht)')"
KH,CAMBODIA,116000,3691811,116000,3691811
CN,CHINA,9500,727852,9500,727852
IN,INDIA,247650,18173756,247650,18173756
ID,INDONESIA,35000,2645383,35000,2645383
JP,JAPAN,3250,344636,3250,344636
MY,MALAYSIA,10000,1783203,10000,1783203
PH,PHILIPPINES,38600,3405937,38600,3405937
SUM,SUM,460000,30772578,460000,30772578
