"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2016', 'Quantity')","('Nov 2016', 'FOB (Baht)')","('Jan - Nov 2016', 'Quantity')","('Jan - Nov 2016', 'FOB (Baht)')"
FR,FRANCE,0,0,680,175714
IN,INDIA,0,0,400,41187
JP,JAPAN,290,100305,480,210167
MM,MYANMAR,1170,17103,3030,166988
SUM,SUM,1460,117408,4590,594056
