"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2018', 'Quantity')","('Mar 2018', 'FOB (Baht)')","('Jan - Mar 2018', 'Quantity')","('Jan - Mar 2018', 'FOB (Baht)')"
IN,INDIA,0,0,15950,1927222
JP,JAPAN,210,95610,385,197551
SUM,SUM,210,95610,16335,2124773
