"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'FOB (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'FOB (Baht)')"
HK,HONG KONG,101,12652,101,12652
ID,INDONESIA,2100,241925,2100,241925
PH,PHILIPPINES,66400,3206268,66400,3206268
SUM,SUM,68601,3460845,68601,3460845
