"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2019', 'Quantity')","('Feb 2019', 'FOB (Baht)')","('Jan - Feb 2019', 'Quantity')","('Jan - Feb 2019', 'FOB (Baht)')"
IN,INDIA,10000,1196870,17000,2058556
JP,JAPAN,75,68025,455,254536
SUM,SUM,10075,1264895,17455,2313092
