"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2015', 'Quantity')","('Apr 2015', 'FOB (Baht)')","('Jan - Apr 2015', 'Quantity')","('Jan - Apr 2015', 'FOB (Baht)')"
AU,AUSTRALIA,0,0,10000,895630
CN,CHINA,44425,4917275,167125,16969414
IN,INDIA,226100,16629884,829625,62663878
ID,INDONESIA,107000,7800992,160000,11940386
JP,JAPAN,0,0,2225,146271
KR,"KOREA,REPUBLIC OF",3500,498336,3650,507152
MY,MALAYSIA,36000,3433323,83800,7891829
PH,PHILIPPINES,11400,877625,19675,1548173
SUM,SUM,428425,34157435,1276100,102562733
