"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Oct 2015', 'Quantity')","('Oct 2015', 'FOB (Baht)')","('Jan - Oct 2015', 'Quantity')","('Jan - Oct 2015', 'FOB (Baht)')"
IN,INDIA,1000,141814,3030,272921
ID,INDONESIA,0,0,200,54847
SUM,SUM,1000,141814,3230,327768
