"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'FOB (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'FOB (Baht)')"
CN,CHINA,6636000,577551744,6636000,577551744
IN,INDIA,1591000,159851939,1591000,159851939
ID,INDONESIA,104000,11577055,104000,11577055
JP,JAPAN,5040,437113,5040,437113
MY,MALAYSIA,291010,29026282,291010,29026282
PH,PHILIPPINES,2000,204370,2000,204370
RU,RUSSIAN FEDERATION,144000,17880201,144000,17880201
TR,TÜRKIYE,1464000,168145324,1464000,168145324
SUM,SUM,10237050,964674028,10237050,964674028
