"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2022', 'Quantity')","('Apr 2022', 'FOB (Baht)')","('Jan - Apr 2022', 'Quantity')","('Jan - Apr 2022', 'FOB (Baht)')"
HK,HONG KONG,2,67,45,51947
SG,SINGAPORE,37,66207,293,434655
SUM,SUM,39,66274,338,486602
