"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'FOB (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'FOB (Baht)')"
CN,CHINA,0,0,102000,4816023
HK,HONG KONG,16000,1062224,16000,1062224
ID,INDONESIA,17000,855431,49000,2277896
JP,JAPAN,4200,246469,4200,246469
KR,"KOREA,REPUBLIC OF",50,4196,50,4196
RU,RUSSIAN FEDERATION,1500,72573,1500,72573
SUM,SUM,38750,2240893,172750,8479381
