"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2021', 'Quantity')","('Apr 2021', 'FOB (Baht)')","('Jan - Apr 2021', 'Quantity')","('Jan - Apr 2021', 'FOB (Baht)')"
AU,AUSTRALIA,16000,2125374,48000,6290047
CN,CHINA,1370725,16807811,5608025,61766121
ID,INDONESIA,0,0,1534,99733
JP,JAPAN,222600,9308719,481600,19552759
KR,"KOREA,REPUBLIC OF",6000,416213,12200,833186
MY,MALAYSIA,900,97730,900,97730
TR,TÜRKIYE,33000,2275020,33000,2275020
VN,VIETNAM,21320,1632352,80300,5828619
SUM,SUM,1670545,32663219,6265559,96743215
