"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2013', 'Quantity')","('Mar 2013', 'FOB (Baht)')","('Jan - Mar 2013', 'Quantity')","('Jan - Mar 2013', 'FOB (Baht)')"
AR,ARGENTINA,3900,324689,3900,324689
AU,AUSTRALIA,0,0,490,192389
CN,CHINA,14000,435527,17000,652352
ID,INDONESIA,64000,3763427,115200,6845002
JP,JAPAN,1475,134971,2575,210676
TW,"TAIWAN, PROVINCE OF CHINA",250,17406,250,17406
VN,VIETNAM,125500,6715719,205500,12271432
SUM,SUM,209125,11391739,344915,20513946
