"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2019', 'Quantity')","('Apr 2019', 'CIF (Baht)')","('Jan - Apr 2019', 'Quantity')","('Jan - Apr 2019', 'CIF (Baht)')"
CN,CHINA,3000,300157,44000,2944264
JP,JAPAN,5000,378202,61500,3763193
NL,NETHERLANDS,60500,2691646,242000,10756709
SA,SAUDI ARABIA,99000,3400101,371250,13658827
SG,SINGAPORE,1761935,85288231,6841010,317814834
ES,SPAIN,58300,3601966,114650,6945466
AE,UNITED ARAB EMIRATES,184250,7057796,938200,34191946
US,UNITED STATES,54250,5995226,188800,13282702
SUM,SUM,2226235,108713325,8801410,403357941
