"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
CN,CHINA,15000,933486,15000,933486
JP,JAPAN,13350,832159,13350,832159
SG,SINGAPORE,60,82836,60,82836
TW,"TAIWAN, PROVINCE OF CHINA",10000,1093825,10000,1093825
SUM,SUM,38410,2942306,38410,2942306
