"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
CN,CHINA,5042,961751,5042,961751
DE,GERMANY,5,3496,5,3496
JP,JAPAN,1995,1151088,1995,1151088
KR,"KOREA,REPUBLIC OF",9600,779406,9600,779406
SUM,SUM,16642,2895741,16642,2895741
