"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jun 2013', 'Quantity')","('Jun 2013', 'CIF (Baht)')","('Jan - Jun 2013', 'Quantity')","('Jan - Jun 2013', 'CIF (Baht)')"
JP,JAPAN,0,0,54,30574
NL,NETHERLANDS,69,38709,69,38709
SUM,SUM,69,38709,123,69283
