"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
CN,CHINA,1000,125505,1000,125505
JP,JAPAN,33268,2707773,33268,2707773
KR,"KOREA,REPUBLIC OF",198170,15117720,198170,15117720
GB,UNITED KINGDOM,180,55998,180,55998
SUM,SUM,232618,18006996,232618,18006996
