"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
CN,CHINA,8400,1364020,8400,1364020
JP,JAPAN,1450,559179,1450,559179
SG,SINGAPORE,5000,465499,5000,465499
US,UNITED STATES,160,60394,160,60394
SUM,SUM,15010,2449092,15010,2449092
