"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
JP,JAPAN,2300,218788,2300,218788
SG,SINGAPORE,24000,1143559,24000,1143559
SUM,SUM,26300,1362347,26300,1362347
