"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
CA,CANADA,600,107681,600,107681
CN,CHINA,326,17047,326,17047
HK,HONG KONG,29,11917,29,11917
JP,JAPAN,77,47479,77,47479
SG,SINGAPORE,49500,2055466,49500,2055466
SUM,SUM,50532,2239590,50532,2239590
