"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
CN,CHINA,10,2310,10,2310
JP,JAPAN,138200,13550765,138200,13550765
KR,"KOREA,REPUBLIC OF",28000,1287068,28000,1287068
QA,QATAR,16500,685072,16500,685072
TW,"TAIWAN, PROVINCE OF CHINA",64000,2757364,64000,2757364
TH,THAILAND,950,51581,950,51581
SUM,SUM,247660,18334160,247660,18334160
