"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2012', 'Quantity')","('Apr 2012', 'CIF (Baht)')","('Jan - Apr 2012', 'Quantity')","('Jan - Apr 2012', 'CIF (Baht)')"
CN,CHINA,0,0,129,130402
JP,JAPAN,6742,1053340,38497,5952252
KR,"KOREA,REPUBLIC OF",14000,1003610,91300,5845503
SG,SINGAPORE,125,22097,57725,7696724
SUM,SUM,20867,2079047,187651,19624881
