"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
JP,JAPAN,800,77582,800,77582
MY,MALAYSIA,102000,4703929,102000,4703929
SA,SAUDI ARABIA,99000,4304783,99000,4304783
SUM,SUM,201800,9086294,201800,9086294
