"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2021', 'Quantity')","('Mar 2021', 'CIF (Baht)')","('Jan - Mar 2021', 'Quantity')","('Jan - Mar 2021', 'CIF (Baht)')"
CN,CHINA,30295,1631441,37845,2246799
HK,HONG KONG,0,0,1,496
ID,INDONESIA,0,0,25,7336
JP,JAPAN,40611,3999105,85291,8986215
KR,"KOREA,REPUBLIC OF",163500,6777183,423000,17177251
SG,SINGAPORE,30000,1747152,45000,2560595
TW,"TAIWAN, PROVINCE OF CHINA",0,0,75,21859
US,UNITED STATES,0,0,2909,1207089
SUM,SUM,264406,14154881,594146,32207640
