"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
CN,CHINA,3075,115030,3075,115030
GB,UNITED KINGDOM,12,9027,12,9027
SUM,SUM,3087,124057,3087,124057
