"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,2,629,2,629
JP,JAPAN,121550,4287429,121550,4287429
MY,MALAYSIA,50,9969,50,9969
SA,SAUDI ARABIA,173250,5209529,173250,5209529
TW,"TAIWAN, PROVINCE OF CHINA",18000,1365904,18000,1365904
SUM,SUM,312852,10873460,312852,10873460
