"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'CIF (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'CIF (Baht)')"
CN,CHINA,5760,277574,19060,1343167
FR,FRANCE,0,0,25,25328
KR,"KOREA,REPUBLIC OF",170000,10325157,274400,16929841
US,UNITED STATES,12701,1520103,12701,1520103
VN,VIETNAM,1920,127490,1920,127490
SUM,SUM,190381,12250324,308106,19945929
