"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
FR,FRANCE,510,126194,510,126194
DE,GERMANY,350,58962,350,58962
IN,INDIA,14400,612479,14400,612479
JP,JAPAN,21141,903955,21141,903955
KR,"KOREA,REPUBLIC OF",419110,19514019,419110,19514019
US,UNITED STATES,647,219052,647,219052
SUM,SUM,456158,21434661,456158,21434661
