"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
IT,ITALY,13750,3359106,13750,3359106
KR,"KOREA,REPUBLIC OF",86720,6602820,86720,6602820
MY,MALAYSIA,25425,1722755,25425,1722755
US,UNITED STATES,21591,2362263,21591,2362263
SUM,SUM,147486,14046944,147486,14046944
