"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
JP,JAPAN,14630,1741580,14630,1741580
SG,SINGAPORE,204000,10830470,204000,10830470
SUM,SUM,218630,12572050,218630,12572050
