"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
KR,"KOREA,REPUBLIC OF",121600,6811062,121600,6811062
MY,MALAYSIA,10000,629900,10000,629900
AE,UNITED ARAB EMIRATES,152000,7591585,152000,7591585
SUM,SUM,283600,15032547,283600,15032547
