"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('May 2022', 'Quantity')","('May 2022', 'CIF (Baht)')","('Jan - May 2022', 'Quantity')","('Jan - May 2022', 'CIF (Baht)')"
BR,BRAZIL,0,0,1375,171691
CN,CHINA,18000,916739,44500,2285193
HK,HONG KONG,0,0,200,115890
JP,JAPAN,0,0,107763,8204873
SA,SAUDI ARABIA,148500,7254051,767250,34337947
US,UNITED STATES,74250,4432914,74250,4432914
SUM,SUM,240750,12603704,995338,49548508
